time,gFx,gFy,gFz,TgF
179.294450,-1.1717,0.4275,-1.0769,1.648
179.317365,-0.4537,0.4738,-0.6499,0.923
179.342204,0.1094,0.4275,-0.2197,0.493
179.366888,0.0971,0.4796,0.1948,0.527
179.392651,-0.1180,0.5895,0.2126,0.638
179.419956,-0.2719,0.5451,-0.0504,0.611
179.446069,-0.1111,0.5441,-0.2013,0.591
179.474174,0.2196,0.5355,-0.7953,0.984
179.501717,0.5443,0.3333,-2.0430,2.140
179.529594,1.5030,0.2318,-2.4190,2.857
179.556773,2.2696,0.4503,-2.3440,3.294
179.583735,2.4031,0.5827,-2.1221,3.258
179.610065,2.0376,0.5849,-2.0889,2.976
179.638014,1.4585,0.4016,-2.0076,2.514
179.665907,0.8315,0.1857,-1.5008,1.726
179.692584,0.3146,0.0405,-0.9660,1.017
179.721334,0.2133,-0.0031,-0.5334,0.574
179.749795,-0.0114,-0.0761,-0.1820,0.198
179.777022,-0.0561,-0.1397,-0.0291,0.153
179.804534,0.1483,-0.0375,-0.0030,0.153
179.833059,-0.2970,-0.0490,-0.5316,0.611
179.862862,-1.1290,0.0070,-0.7379,1.349
179.890444,-2.0237,0.1563,0.0072,2.030
179.919074,-1.5680,0.4840,-0.0166,1.641
179.947990,-0.6386,0.5649,-0.2524,0.889
179.974348,-0.3833,0.3669,-0.2714,0.596
180.000858,-0.2895,0.3225,0.3998,0.590
180.029891,0.0994,1.0398,1.0031,1.448
180.059032,0.0745,1.8362,0.9144,2.053
180.087229,-0.6396,2.3025,0.4799,2.437
180.115105,-0.5607,2.7442,0.2307,2.810
180.141872,-0.4563,2.8863,0.1613,2.927
180.182753,-0.4510,2.7043,0.0600,2.742
180.220690,-0.1134,2.0799,-0.1298,2.087
180.249152,0.2594,1.2045,-0.0883,1.235
180.277874,-0.0127,0.4742,0.6837,0.832
180.303606,-0.2829,0.2585,0.6579,0.761
180.348893,-0.2662,0.0843,0.1226,0.305
180.389170,-0.1800,0.1458,-0.3557,0.424
180.415585,-0.1786,0.4349,-1.0322,1.134
180.443871,0.1309,0.5421,-0.4899,0.742
180.471998,-0.0375,0.5847,0.3355,0.675
180.498340,-0.2834,0.5407,0.2596,0.663
180.526398,-0.4092,0.4840,-0.2597,0.685
180.555353,-0.3938,0.4461,-0.4337,0.736
180.583933,-0.1111,0.6867,0.0509,0.698
180.611275,-0.2066,0.9494,0.2227,0.997
180.638212,-0.1981,1.5802,0.0118,1.593
180.665771,-0.4307,2.0061,0.7094,2.171
180.693281,-0.8636,2.2609,1.7788,3.004
180.720657,-1.0283,2.1497,1.9288,3.066
180.747929,-0.1617,2.0442,1.3621,2.462
180.786450,0.2059,1.8800,0.4968,1.955
180.814328,0.3237,1.6596,0.1621,1.699
180.842013,-0.1565,1.1255,0.2063,1.155
180.869971,-0.5470,0.6876,-0.0802,0.882
180.897290,-0.2832,0.4701,-0.4354,0.701
180.925991,0.1096,0.2783,-0.4442,0.535
180.955126,0.2999,0.2961,-0.2928,0.513
180.983860,0.2325,0.2123,-0.1589,0.353
181.011966,-0.0051,0.1363,0.1836,0.229
181.040016,-0.3691,0.0838,0.1924,0.425
181.067142,-0.4847,0.1046,0.2112,0.539
181.095036,-0.2792,0.1847,0.1005,0.350
181.121492,-0.1287,0.3357,0.2019,0.412
181.149193,-0.1246,0.4332,-0.1095,0.464
181.178403,0.0989,0.6731,0.0169,0.680
181.206916,0.1213,0.9870,0.4624,1.097
181.234886,-0.3631,1.0777,1.1215,1.597
181.263531,-0.1866,1.3699,2.0369,2.462
181.291347,0.2672,1.4779,2.3480,2.787
181.319148,0.5140,1.5231,2.3015,2.807
181.347486,0.6214,1.5519,1.8420,2.488
181.371951,0.5783,1.4209,1.2090,1.953
181.411255,0.4844,1.1481,1.2239,1.747
181.435683,0.1087,0.5632,1.0858,1.228
181.460793,0.0877,0.3440,0.8124,0.887
181.484783,-0.0882,0.1749,0.4086,0.453
181.506768,-0.2231,0.0872,0.0446,0.244
181.532117,-0.3088,0.0620,-0.0748,0.324
181.561820,-0.3073,0.0671,-0.1415,0.345
181.588890,-0.5470,0.1111,-0.0340,0.559
181.617562,-0.8265,0.0902,-0.1684,0.848
181.643966,-0.6633,0.1595,-0.1710,0.703
181.671059,-0.2580,0.3068,-0.0943,0.412
181.698809,-0.2897,0.4600,-0.0533,0.546
181.725689,-0.3562,0.5057,-0.2922,0.684
181.754001,-0.0782,0.6173,-0.2781,0.682
181.782664,0.2967,0.9751,-0.0124,1.019
181.810854,-0.4830,0.6678,0.2359,0.857
181.838746,-0.3836,1.3105,0.6300,1.504
181.866078,-0.3263,1.9226,1.1413,2.260
181.894657,-1.6286,2.1807,1.8489,3.290
181.921865,-1.4481,2.4432,1.8535,3.391
181.948351,-0.7882,2.2445,2.3287,3.329
181.977054,-0.5453,1.6780,2.2630,2.869
182.005121,-0.2785,1.1160,1.4367,1.840
182.033309,0.0265,0.7484,0.6016,0.961
182.061455,0.2811,0.4911,0.2102,0.604
182.090246,0.3141,0.2541,0.1594,0.434
182.117982,0.1700,0.0168,0.1687,0.240
182.145795,0.0703,-0.1651,0.2694,0.324
182.174999,-0.0848,-0.2484,0.5755,0.633
182.202530,-0.2990,-0.3793,0.5107,0.703
182.230391,-0.3242,-0.2913,0.2041,0.481
182.257786,-0.1698,-0.1651,-0.1640,0.288
182.284789,-0.1754,-0.0977,-0.6164,0.648
182.313459,-0.2748,0.0393,-0.7093,0.762
182.341901,-0.1864,0.3330,-0.8847,0.963
182.369891,0.1681,0.4224,-0.7244,0.855
182.397704,-0.4703,0.6736,-0.7322,1.100
182.421441,-0.4673,1.1353,-1.4630,1.910
182.453473,-0.7608,1.3615,-1.8844,2.446
182.492704,-1.2936,1.3391,-1.7368,2.546
182.526861,-0.5974,1.5231,-1.5722,2.269
182.554082,-0.3923,1.2164,-1.9721,2.350
182.581921,-0.3454,0.7938,-2.2553,2.416
182.609600,-0.0691,0.5653,-1.7312,1.822
182.636790,0.1313,0.4964,-0.9534,1.083
182.663957,0.4776,0.3571,-0.6231,0.862
182.691984,0.5276,0.2287,-0.7889,0.976
182.720178,0.1560,0.1302,-0.8183,0.843
182.747452,-0.2929,0.1573,-0.7100,0.784
182.775189,-0.2741,0.2099,-0.4481,0.566
182.802790,-0.7212,0.3282,-0.4869,0.930
182.829947,-1.2289,0.4125,-0.6509,1.451
182.858326,-0.9919,0.4879,-0.6631,1.289
182.885853,-0.0967,0.3911,-0.4950,0.638
182.914570,0.2976,0.4332,-0.1640,0.551
182.943609,-0.1419,0.4270,-0.2064,0.495
182.972102,-0.0892,0.4114,-0.4307,0.602
183.002777,0.0673,0.4859,-0.4105,0.640
183.031668,0.3239,0.5182,-1.1261,1.281
183.060542,0.7717,0.4713,-1.8034,2.017
183.089826,1.0632,0.4471,-1.9171,2.237
183.117794,1.4609,0.6308,-1.7186,2.342
183.146389,1.8621,0.7295,-1.5612,2.537
183.171662,1.8623,0.6975,-1.5121,2.498
183.199203,1.5406,0.6093,-1.4302,2.189
183.225084,0.8441,0.3806,-1.0181,1.376
183.252609,0.5690,0.2681,-0.6924,0.935
183.281758,0.6263,0.2851,-0.7368,1.008
183.309075,0.4791,0.3012,-0.8663,1.035
183.352968,0.2499,0.3357,-0.7957,0.899
183.379190,0.0442,0.2939,-0.3890,0.490
183.406990,-0.0545,0.3858,-0.2632,0.470
183.434041,-0.5458,0.5306,-0.5984,0.968
183.460073,-0.7156,0.5775,-0.8591,1.258
183.483828,-0.4561,0.6543,-0.4415,0.912
183.532061,-0.1231,0.7591,-0.0780,0.773
183.579210,-0.1879,0.7088,-0.4114,0.841
183.606513,-0.0356,0.6574,-0.5793,0.877
183.634180,0.2821,0.6577,-1.0682,1.286
183.661905,0.2322,0.6225,-1.8307,1.948
183.688884,1.1111,0.6860,-1.7698,2.199
183.716801,1.1562,0.7461,-1.3452,1.924
183.746122,0.8296,1.0009,-1.2353,1.793
183.775657,0.5890,1.2220,-1.0061,1.689
183.804811,-0.3825,1.4475,-0.4007,1.550
183.832862,-0.8111,1.4947,-0.2670,1.721
183.860639,-1.2179,1.3266,0.2126,1.813
183.890243,-1.0278,1.0948,0.4416,1.565
183.922340,-0.3801,0.8239,0.5014,1.037
183.963116,0.2584,0.8048,0.2569,0.883
183.991953,0.0954,0.6724,-0.4838,0.834
184.021919,0.0838,0.6919,-0.1410,0.711
184.051629,-0.1642,0.7622,0.0341,0.780
184.078677,-0.5590,0.7936,0.0693,0.973
184.106790,-0.5595,0.8011,0.0465,0.978
184.135329,-0.0940,0.7840,-0.0438,0.791
184.163873,0.1275,0.6975,-0.0166,0.709
184.193051,0.2513,0.6326,0.0842,0.686
184.221948,0.2934,0.5824,0.0199,0.652
184.250195,0.4875,0.5273,-0.0210,0.718
184.278300,0.0810,0.6145,0.3917,0.733
184.307467,-0.5663,0.5129,0.2652,0.809
184.336116,-0.4679,0.4305,0.6868,0.936
184.365331,-0.5816,0.7279,1.5916,1.844
184.394409,-1.0209,0.8295,1.7995,2.229
184.422883,-0.8495,0.8634,1.8377,2.201
184.450550,-0.7342,0.9187,1.6031,1.988
184.477347,-0.6119,0.9331,1.1713,1.618
184.504315,-0.7051,0.8416,1.1091,1.561
184.528409,-0.3437,0.7976,1.0020,1.326
184.571260,-0.3268,0.6750,0.9481,1.209
184.596793,-0.2829,0.4647,1.2209,1.337
184.623511,-0.3420,0.3773,1.1338,1.243
184.649493,-0.4085,0.2954,0.8559,0.993
184.674506,-0.2028,0.2942,0.5086,0.622
184.704808,-0.0151,0.3237,0.2207,0.392
184.731848,0.1431,0.2979,-0.1004,0.345
184.760221,0.3129,0.3831,-0.1967,0.532
184.790398,0.3786,0.6821,-0.3504,0.855
184.820002,-0.1275,0.8204,-0.1112,0.838
184.848667,0.1236,1.1649,0.9789,1.527
184.877666,0.1870,1.0520,1.1379,1.561
184.905288,0.1705,1.0158,1.4738,1.798
184.935059,0.3468,0.9345,1.2153,1.572
184.964390,0.5166,0.7222,0.7474,1.161
184.993555,-0.0962,0.5754,0.0849,0.590
185.022830,-0.2858,0.5732,-0.4964,0.810
185.051777,-0.6640,0.7344,-0.0357,0.991
185.080885,-1.3266,0.9509,0.5894,1.735
185.106441,-1.4521,0.8668,1.0805,2.007
185.133697,-1.3058,0.8043,1.1636,1.925
185.162838,-1.1290,0.7999,0.8557,1.627
185.191679,-0.6887,0.7718,0.2608,1.067
185.220926,-0.6484,1.0154,-0.1000,1.209
185.250156,-0.8935,1.1214,-0.2705,1.459
185.279228,-0.8709,0.8380,-0.0494,1.210
185.307833,-0.4549,0.6310,0.0835,0.782
185.337832,0.3388,0.5374,0.0954,0.642
185.367738,0.5836,0.6731,0.6483,1.102
185.396517,0.0632,1.2213,1.4198,1.874
185.427906,-0.0181,1.2113,1.3341,1.802
185.458323,0.4483,1.1705,0.6602,1.417
185.489377,0.0102,1.1676,0.1655,1.179
185.518359,0.2816,1.0496,0.2980,1.127
185.548807,0.0319,0.9858,0.6087,1.159
185.575304,0.1231,0.6462,0.5207,0.839
185.618705,0.7136,0.2316,-0.1661,0.768
185.663347,2.1130,-0.3488,-1.1764,2.443
185.709049,1.7721,-0.0527,-0.0883,1.775
185.739866,-2.7199,0.4823,0.6223,2.832
185.770054,-2.2973,0.6613,1.3839,2.762
185.801841,0.3810,1.1034,1.2677,1.723
185.832643,0.9574,0.7896,-0.5607,1.362
185.862395,1.3434,0.4645,-1.5991,2.139
185.891523,1.8030,0.3220,-1.2810,2.235
185.923113,2.1196,0.6428,-0.4214,2.255
185.953905,0.5133,1.0510,-0.0079,1.170
185.984758,-1.3791,1.2267,0.5222,1.918
186.013351,-1.0381,1.1370,1.3621,2.056
186.043884,-0.0007,0.9120,1.2160,1.520
186.074395,0.7945,0.5423,-0.0225,0.962
186.106161,1.6517,0.4107,-1.1549,2.057
186.136532,2.1042,0.2614,-1.1239,2.400
186.167750,1.9291,0.1591,-0.6587,2.045
186.199445,0.6933,0.1957,0.3348,0.794
186.230871,-1.6186,0.7999,1.5698,2.392
186.260965,-1.2550,1.2919,1.6024,2.411
186.290767,-0.0862,1.4207,0.8591,1.662
186.321252,0.1551,1.2934,-0.3567,1.351
186.347417,0.4167,0.9453,-0.6404,1.215
186.378271,0.8907,0.7496,-0.6653,1.341
186.409913,1.7907,0.3112,-1.0899,2.119
186.440612,2.0832,-0.2571,-0.6267,2.191
186.471992,1.2371,-0.3852,-0.1967,1.311
186.502202,-1.0633,0.0626,1.1824,1.591
186.532763,-2.0649,0.8432,1.9339,2.952
186.563170,-0.7048,1.3215,1.6427,2.223
186.595482,0.3344,1.1337,0.4443,1.263
186.626813,1.4800,0.9420,-0.6301,1.864
186.651172,1.5117,0.7987,-0.6739,1.838
186.691507,1.4636,0.6609,-0.6157,1.720
186.745054,1.2498,0.3391,-0.0711,1.297
186.772697,0.4314,0.4395,1.1692,1.321
186.803119,-0.5553,0.9113,1.3374,1.711
186.833388,-0.8071,1.2678,0.5019,1.584
186.863880,-0.3228,1.1441,-0.1740,1.201
186.895548,0.3461,0.6438,-0.3985,0.832
186.927032,1.0798,0.2527,-0.4183,1.185
186.956821,2.0803,0.1051,-0.6187,2.173
186.988009,2.0311,0.0151,-0.3215,2.056
187.019674,1.6139,-0.0001,-0.2385,1.631
187.050441,0.6769,0.0357,0.1599,0.696
187.081873,-0.1304,0.3086,0.8782,0.940
187.111898,0.0225,0.5001,1.0018,1.120
187.143986,0.4470,0.7782,0.4467,1.002
187.174178,0.6276,0.6944,-0.3440,0.997
187.205361,0.8120,0.6872,-0.2407,1.091
187.237326,1.0735,0.5141,0.2374,1.214
187.267832,0.6305,0.6474,0.9373,1.302
187.299860,-1.2946,0.9387,0.9148,1.842
187.331899,-1.6974,1.0818,1.2649,2.377
187.364194,-0.2135,1.1463,1.1790,1.658
187.393922,0.3835,1.3689,-0.0284,1.422
187.423869,-0.1170,1.5849,-0.6135,1.704
187.455053,-0.2846,1.3212,-0.2204,1.369
187.487890,-0.0134,1.0403,0.3776,1.107
187.519349,0.1120,1.0179,0.0551,1.025
187.551218,0.0630,0.9315,-0.2094,0.957
187.581980,0.2298,0.6008,-0.3682,0.741
187.620731,0.9251,0.1132,-0.4400,1.031
187.654495,1.1465,-0.1343,0.2738,1.186
187.685412,0.4038,0.2739,0.9666,1.083
187.715400,-1.1206,0.9623,1.5918,2.172
187.745389,-1.0654,1.1114,1.8188,2.383
187.775704,0.1062,0.9492,1.3238,1.632
187.803901,1.2611,0.2455,-0.4275,1.354
187.833481,2.4665,-0.2713,-0.8486,2.622
187.861798,2.7883,-0.1374,-0.1669,2.797
187.893662,2.1375,0.4212,0.7875,2.317
187.924848,-0.6303,1.0479,1.2234,1.730
187.955909,-1.4273,0.8668,0.7758,1.841
187.988053,0.6920,0.5165,0.4851,0.990
188.020027,1.9982,0.2035,-0.4019,2.048
188.051035,1.9789,0.5169,-1.0816,2.314
188.082578,0.1644,0.6609,-0.3650,0.773
188.113234,-0.3266,0.4810,0.1531,0.601
188.144913,1.1746,-0.2799,-0.1955,1.223
188.176084,3.0427,-0.2829,-0.2925,3.070
188.207681,1.4206,0.1938,-0.1327,1.440
188.255890,-1.9466,0.6184,0.9493,2.252
188.286857,-0.5700,1.4402,0.9852,1.836
188.318018,-0.1490,0.9970,-0.5414,1.144
188.348649,0.9127,0.4717,-1.6352,1.931
188.379310,2.3512,-0.1836,-1.4894,2.789
188.410481,2.8682,-0.4111,-0.6907,2.979
188.442886,1.6866,-0.0546,0.3561,1.725
188.474934,-1.8531,0.6105,1.2525,2.318
188.506906,-2.0568,1.3440,2.3108,3.373
188.537834,-0.1549,1.3086,1.6861,2.140
188.568612,0.7136,0.8698,-0.8991,1.440
188.599823,1.7976,0.3806,-1.9367,2.670
188.632976,2.5464,0.5581,-1.3374,2.930
188.665849,0.9635,0.6326,0.1071,1.158
188.697852,-1.2678,-0.0099,1.0590,1.652
188.731472,0.5988,-0.2457,1.1245,1.297
188.763038,1.9766,-0.4250,-0.6171,2.114
188.791144,1.9371,-0.1927,-1.4014,2.399
188.839171,0.3742,0.2280,-0.7657,0.882
188.868277,-0.3222,0.9736,0.9026,1.366
188.896341,1.2550,0.7366,0.4135,1.513
188.925907,2.0717,0.5155,-0.1596,2.141
188.957096,1.6866,0.5169,-0.2783,1.786
188.987940,0.3361,0.3753,-0.0767,0.510
189.018206,0.1455,0.3774,0.8526,0.944
189.049199,0.5066,0.5849,1.1816,1.412
189.081377,0.0342,0.8693,-0.0213,0.870
189.114104,0.1614,1.0379,-1.0049,1.454
189.146092,0.4940,0.8502,-0.3819,1.055
189.177921,1.2156,0.6113,-0.0594,1.362
189.210186,1.5657,0.6863,-0.0354,1.710
189.243800,1.0234,0.7125,0.2173,1.266
189.275570,-0.1204,0.9179,-0.3802,1.001
189.308150,-0.7593,0.9846,-0.7386,1.446
189.339418,-0.0987,1.2949,0.3434,1.343
189.370821,0.1578,1.2975,0.8408,1.554
189.403045,0.1026,1.0163,0.1939,1.040
189.434681,0.3726,0.7906,0.0443,0.875
189.467349,0.5734,0.5707,0.3940,0.900
189.499707,0.6654,0.4598,0.3239,0.871
189.531247,0.7258,0.4810,0.2393,0.903
189.562263,0.3701,0.6033,0.2698,0.757
189.593891,-0.5280,0.8436,0.3590,1.058
189.624959,-1.1817,1.0916,0.5366,1.696
189.657298,-1.2616,1.1974,0.9114,1.964
189.690248,-0.9235,1.1141,1.0453,1.785
189.722797,-0.3738,1.0332,0.9928,1.481
189.755118,-0.2795,0.9914,0.7783,1.291
189.786101,-0.4312,1.0224,0.5239,1.227
189.817977,-0.9403,1.0368,0.2884,1.429
189.844654,-0.8089,0.9073,0.1929,1.231
189.888302,-0.3872,0.7813,0.2161,0.898
189.917545,0.1167,0.6194,-0.1163,0.641
189.946046,0.2550,0.7014,-0.3946,0.844
189.975749,-0.3215,1.0154,0.2081,1.085
190.004032,-1.0633,0.9623,0.9776,1.736
190.034653,0.2115,0.7474,1.2332,1.457
190.064871,1.3265,0.5250,0.8475,1.659
190.096615,1.4285,0.2287,-0.2993,1.477
190.128063,1.4551,0.4085,-0.1637,1.520
190.160195,0.6904,0.8954,0.3544,1.185
190.191952,-0.5974,1.3240,0.6006,1.572
190.224139,-1.4649,1.3093,0.8396,2.137
190.255277,-0.9330,1.1532,1.2584,1.945
190.286829,-0.3733,0.8910,0.8486,1.286
190.318930,0.2858,0.5786,-0.0366,0.646
190.351058,1.5821,0.6645,-1.1813,2.083
190.382911,2.2100,0.8563,-1.5959,2.857
190.413290,0.6114,0.7913,-0.6101,1.171
190.443943,-2.3325,0.6780,1.2503,2.732
190.473020,-0.6992,0.2374,2.4721,2.580
190.503783,0.9356,-0.0421,0.8049,1.235
190.534843,1.6899,0.0729,-0.8905,1.912
190.567766,1.7581,0.2546,-0.7430,1.926
190.600369,1.0845,0.2487,0.0984,1.117
190.632646,0.6053,0.3582,0.7318,1.015
190.664823,0.8418,0.6113,0.8506,1.344
190.694823,0.8778,0.6545,0.1809,1.110
190.725782,0.8639,0.6829,-0.2460,1.128
190.757905,0.5948,0.8358,0.0488,1.027
190.788868,0.1292,0.9453,0.4228,1.044
190.820030,0.4148,1.0715,0.3187,1.192
190.850753,0.6288,1.3676,0.0602,1.506
190.898291,0.0759,1.3354,0.3544,1.384
190.924710,0.4924,0.8129,0.8051,1.246
190.975150,1.4370,0.3506,0.4413,1.544
191.005669,2.4138,0.2138,-0.8229,2.559
191.035357,1.5916,0.4584,-0.3130,1.686
191.066200,-1.2621,0.6792,0.7087,1.599
191.097494,-1.5320,0.3818,1.3067,2.050
191.127593,0.0063,0.2524,0.9584,0.991
191.157963,1.3300,-0.1902,-0.7333,1.531
191.188716,2.3688,-0.5179,-1.6457,2.930
191.219866,2.1017,-0.8210,-1.4601,2.688
191.250656,1.5259,-0.9251,-0.0433,1.785
191.281922,0.3889,-0.4277,1.2253,1.355
191.313213,-1.2804,0.5588,1.9073,2.364
191.343078,-1.1351,1.7144,1.3414,2.455
191.373184,-0.1263,1.8629,0.1770,1.876
191.404044,0.6417,1.1586,-0.8532,1.575
191.435825,2.3695,-0.1497,-1.5549,2.838
191.467290,3.3463,-0.5107,-1.1388,3.571
191.515159,2.8168,-0.5220,0.0905,2.866
191.547927,-0.5775,0.0330,0.4469,0.731
191.579079,-2.7307,0.8644,1.2312,3.118
191.610318,-0.7119,1.0696,1.6436,2.086
191.643036,0.2235,0.5514,-0.0161,0.595
191.674917,1.2804,0.0019,-2.1109,2.469
191.705723,2.7311,-0.6102,-2.0999,3.499
191.738223,3.1040,-0.7685,-0.7794,3.291
191.770876,2.2228,-0.8772,-0.5925,2.462
191.802246,0.6708,-0.8775,-0.2912,1.142
191.834703,-1.1968,-0.1836,1.1843,1.694
191.866830,-1.8781,0.5656,2.1081,2.879
191.897282,-0.6357,1.2536,1.6158,2.142
191.928859,0.2222,1.1605,-0.7210,1.384
191.960022,1.2384,0.7757,-1.9089,2.404
191.986094,1.5577,0.2856,-1.1080,1.933
192.035314,1.4729,0.0217,0.1523,1.481
192.063660,1.1126,-0.2677,0.6419,1.312
192.091461,0.9569,-0.3605,0.5242,1.149
192.123648,0.7835,-0.2366,0.4553,0.937
192.154516,0.4917,0.1549,0.4516,0.685
192.185489,-0.3885,0.8730,0.0253,0.956
192.215933,-1.3720,1.4854,-0.5229,2.089
192.248589,-2.1529,1.9315,0.1855,2.898
192.280019,-2.0766,1.9990,1.0790,3.078
192.312745,-1.4819,1.4576,1.5078,2.568
192.344571,-0.4686,0.8935,1.1589,1.536
192.376135,-0.1495,0.6770,0.6707,0.965
192.406832,-0.0923,0.7097,0.4614,0.852
192.438283,-0.0743,0.7415,0.1469,0.760
192.470888,0.4895,0.6089,0.3013,0.837
192.501368,1.0031,0.4803,0.3549,1.167
192.533919,0.7121,0.4322,0.2246,0.863
192.565263,0.2384,0.4160,-0.0152,0.480
192.596797,-0.3711,0.7415,-0.3169,0.888
192.629132,-0.8483,1.2856,-0.1379,1.546
192.661232,-0.9464,1.7342,0.7727,2.121
192.693498,-0.6115,1.5023,1.7382,2.377
192.726123,0.1702,1.2665,1.9090,2.297
192.756675,0.4776,0.8737,0.8584,1.315
192.787888,0.5748,0.6567,0.2009,0.896
192.818895,0.6137,0.5067,-0.0716,0.799
192.850250,0.5780,0.4324,-0.2993,0.781
192.882402,0.7295,0.1640,-0.5283,0.915
192.914296,1.2330,0.0811,-0.0748,1.238
192.946267,1.2059,0.2495,0.0052,1.231
192.978528,0.9361,0.1332,-0.2138,0.969
193.010287,0.9501,0.2583,0.1538,0.997
193.041823,0.8731,0.3144,0.2892,0.972
193.071231,0.8194,0.3867,0.1878,0.925
193.107936,0.6823,0.3152,0.1308,0.763
193.151313,0.4693,0.2276,0.0810,0.528
193.182299,0.3908,0.1747,0.0294,0.429
193.213353,0.5860,0.4691,0.1970,0.776
193.244250,1.5951,1.1856,-0.7061,2.109
193.276939,1.6156,1.1856,-1.7664,2.671
193.307822,0.8844,0.1840,0.1196,0.911
193.340195,-0.3170,0.3706,3.7880,3.819
193.371882,-0.2159,0.2621,3.0721,3.091
193.403214,1.3803,0.2220,-0.4315,1.463
193.435223,1.8523,1.4129,-1.9914,3.065
193.466879,0.3869,1.1395,-0.1512,1.213
193.499673,-1.1113,0.8216,1.7328,2.216
193.530230,0.0090,0.6113,1.3924,1.521
193.560595,1.7072,-0.0097,-1.0256,1.992
193.591969,2.4683,-0.1171,-2.2382,3.334
193.623010,1.7854,-0.2263,-0.7669,1.956
193.655862,0.3193,-0.2012,0.9398,1.013
193.688368,-1.6408,0.3396,2.0790,2.670
193.721892,-1.1656,0.8822,1.1220,1.843
193.753846,0.2408,1.0070,-0.1926,1.053
193.785390,1.3070,0.9814,-0.6660,1.765
193.818148,1.9920,0.7789,-0.6372,2.232
193.848717,1.9826,0.5390,-0.0689,2.056
193.880827,0.6913,0.8881,0.8718,1.424
193.912923,-0.3437,1.2248,1.0551,1.653
193.944416,-0.2900,1.0027,0.4482,1.136
193.976750,0.4238,0.5229,-0.0878,0.679
194.008956,1.0830,0.2055,-0.3792,1.166
194.041091,1.3265,0.0014,-0.4911,1.415
194.069511,1.4761,-0.2168,-0.5065,1.576
194.097770,1.2063,-0.3815,-0.0557,1.266
194.123808,1.0859,-0.3014,0.3805,1.189
194.159378,1.0178,-0.0670,0.3993,1.095
194.188312,0.7707,0.3056,-0.4021,0.921
194.217143,0.4028,0.6774,-0.2560,0.829
194.245813,0.0688,1.1085,0.5566,1.242
194.273793,0.2697,1.2494,0.9879,1.615
194.303605,0.5303,1.1481,1.1447,1.706
194.334748,0.7495,0.9577,1.2407,1.737
194.365085,0.5387,0.8568,0.8992,1.354
194.396256,0.3669,0.8835,0.0937,0.961
194.427719,0.4409,1.0002,-0.4994,1.202
194.457873,0.6811,1.0296,-0.3045,1.271
194.488932,0.5335,0.8395,0.0092,0.995
194.520053,0.0931,0.8255,-0.0667,0.833
194.551979,0.0172,0.9255,0.0502,0.927
194.583149,0.4145,0.8175,0.2608,0.953
194.614322,0.5484,0.5925,0.0465,0.809
194.646397,0.5780,0.3105,-0.1234,0.668
194.678010,1.0526,0.2709,0.1169,1.093
194.708952,1.1534,0.2360,-0.0047,1.177
194.742286,0.9682,0.2529,0.0874,1.004
194.773113,0.9643,0.3629,0.0817,1.034
194.803964,0.9093,0.3921,-0.2399,1.019
194.836139,0.7707,0.3562,-0.4566,0.964
194.867761,0.5636,0.2536,-0.1556,0.637
194.898310,0.7373,0.3806,0.2496,0.866
194.930104,1.0312,0.5516,0.3621,1.224
194.962092,0.5734,0.5668,0.1322,0.817
194.993730,-0.5585,0.1987,-0.2766,0.654
195.025437,-0.5663,0.1542,0.5527,0.806
195.058436,-1.4719,0.5038,1.5610,2.204
195.090141,-1.9035,0.9516,1.5813,2.651
195.121791,-1.7116,1.3284,1.6854,2.745
195.171065,-1.2692,1.2680,1.2298,2.175
195.196202,-0.6491,0.9509,0.7881,1.395
195.224773,-0.5066,0.6680,0.8865,1.220
195.251649,-0.3579,0.3941,0.9314,1.073
195.280326,-0.2981,0.1913,0.8005,0.875
195.308626,-0.1642,0.0820,0.6326,0.659
195.336747,0.1800,0.1185,0.5354,0.577
195.363940,0.4665,0.3120,0.3092,0.641
195.393105,0.1350,0.5028,-0.0326,0.522
195.424835,-0.2785,0.4950,-0.2981,0.641
195.456486,-0.2465,0.5362,-0.0729,0.595
195.488819,-0.3159,0.5194,0.2537,0.659
195.520214,-0.2082,0.7505,0.4636,0.906
195.549962,-0.4141,0.9059,0.5591,1.142
195.582295,-0.8807,0.8917,0.6050,1.392
195.613531,-1.2133,0.8723,0.6610,1.634
195.644931,-0.9242,0.9294,0.7306,1.501
195.677335,-0.7586,0.9382,0.8198,1.459
195.709418,-0.8189,0.9245,0.9679,1.569
195.741187,-0.7700,0.9900,1.0548,1.639
195.788822,-0.7398,0.9731,0.9383,1.541
195.820102,-0.5152,0.8311,0.7099,1.208
195.851150,-0.4412,0.6965,0.5987,1.019
195.882295,-0.3424,0.5500,0.4513,0.790
195.913270,-0.3579,0.4815,0.3138,0.677
195.944321,-0.4006,0.4875,0.0653,0.634
195.974747,-0.4517,0.5742,0.2874,0.785
196.006037,-0.9235,0.4826,0.7970,1.312
196.039199,-0.7256,0.4356,1.0793,1.372
196.069792,-0.2958,0.3049,0.9163,1.010
196.100441,0.1609,0.2172,0.4026,0.485
196.133669,0.6276,0.2382,-0.3142,0.741
196.165739,0.8206,0.2573,-0.8647,1.220
196.196366,0.7871,0.4060,-0.8964,1.260
196.226318,0.0761,0.4693,-0.7102,0.855
196.253034,-1.7588,0.6831,-0.2849,1.908
196.307350,-2.8215,0.9853,0.0092,2.989
196.336034,-1.0500,0.6440,2.0932,2.429
196.366134,-0.7256,0.5502,2.1039,2.292
