time,gFx,gFy,gFz,TgF
134.687620,0.8008,0.8446,0.0783,1.167
134.718964,0.6517,0.7720,0.2088,1.032
134.750722,0.5631,0.7081,0.1787,0.922
134.781852,0.3412,0.5246,-0.6343,0.891
134.813593,0.0300,0.6159,-1.3750,1.507
134.840545,-0.1251,0.8138,-1.5651,1.768
134.887469,-0.6032,0.9426,-1.4190,1.807
134.922793,-1.3815,1.0479,-1.3326,2.187
134.950678,-0.8301,1.0974,-0.7867,1.585
134.981186,-0.5455,1.1321,-0.4638,1.340
135.012634,-0.7720,1.1072,-0.2849,1.380
135.043207,-1.1001,1.0217,0.0118,1.501
135.073374,-0.9518,0.8849,0.2698,1.327
135.102192,-0.6731,0.6516,0.4821,1.054
135.131304,-0.3445,0.4151,0.6207,0.822
135.163576,0.0023,0.2660,0.7418,0.788
135.195632,0.2757,0.1512,0.7963,0.856
135.227066,0.6650,0.1281,0.9388,1.158
135.257634,1.1599,0.3689,1.2158,1.720
135.288921,1.5706,0.6685,1.3067,2.150
135.320995,0.6161,0.6592,0.4469,1.007
135.352616,-1.1331,0.7479,-0.4973,1.446
135.383820,-2.1260,1.1866,-1.0408,2.648
135.415630,-2.0144,1.7202,-0.8637,2.786
135.447082,-2.2271,1.6794,-0.8884,2.927
135.478586,-1.5413,1.2942,-0.8898,2.201
135.510595,-0.6953,0.8465,-0.6250,1.261
135.542244,-0.3936,0.5199,-0.2302,0.692
135.574207,-0.2042,0.2475,0.1208,0.343
135.607160,0.0624,0.0987,0.3661,0.384
135.639894,0.2415,0.0943,0.3612,0.445
135.671238,0.1255,0.1733,0.1335,0.252
135.703671,0.0165,0.6084,0.1809,0.635
135.735103,-0.4534,0.8092,0.1504,0.940
135.766873,-0.4405,0.8800,1.4120,1.721
135.798700,0.0053,1.0684,2.3231,2.557
135.829898,0.1697,0.9511,1.7892,2.033
135.861572,0.3589,0.7581,0.8074,1.164
135.888622,0.5177,0.6452,0.1557,0.842
135.926167,0.5631,0.6753,-0.1559,0.893
135.956758,0.0479,0.8903,-0.4093,0.981
135.985881,-0.4681,0.9614,-0.3706,1.132
136.014905,-0.7398,0.9203,-0.0809,1.184
136.044561,-0.4373,0.8283,0.1802,0.954
136.076797,-0.2131,0.6529,0.3551,0.773
136.109300,-0.7185,0.5273,0.0236,0.891
136.140808,-0.7109,0.5448,-0.7161,1.147
136.173128,-0.0351,0.5873,-0.7936,0.988
136.205726,0.0803,0.4982,-0.6597,0.831
136.236993,-0.0920,0.2180,-0.2959,0.379
136.267863,-0.4014,0.0820,-0.3231,0.522
136.299103,-1.0791,0.3173,-0.9926,1.500
136.332243,-3.1839,0.5162,-0.7967,3.322
136.363193,-3.2909,0.9210,0.3534,3.436
136.393306,-2.4250,0.9711,1.0709,2.823
136.424980,-1.0542,0.8737,0.8674,1.621
136.455817,-0.7351,0.6806,0.3214,1.052
136.486790,-0.5071,0.5730,0.2300,0.799
136.518094,-0.7102,0.3741,0.3104,0.861
136.549771,-0.6296,0.1539,0.7695,1.006
136.580792,-0.8111,0.3531,2.3087,2.472
136.619272,-2.4996,0.1930,1.9898,3.201
136.651072,-2.2105,0.4202,1.0355,2.477
136.682793,-1.7979,0.2690,0.4413,1.871
136.714941,-1.4069,0.1673,-0.5234,1.510
136.746838,-1.1204,0.3152,-1.4542,1.863
136.779550,-0.9592,0.4486,-1.8530,2.134
136.809790,-0.8854,0.2367,-0.8798,1.270
136.841024,-1.3791,0.2534,-0.0042,1.402
136.873559,-1.5618,0.1356,-0.4945,1.644
136.904702,-1.0395,0.3765,-0.8781,1.412
136.930329,-1.2572,0.4481,-0.5959,1.462
136.960492,-2.3356,0.4330,0.0678,2.376
136.990751,-3.3023,0.4234,0.4299,3.357
137.021113,-2.3512,0.3963,0.6556,2.473
137.049813,-1.2145,0.4119,0.7343,1.478
137.079729,-0.9562,0.2123,0.6989,1.203
137.108560,-0.5805,0.0638,0.9505,1.116
137.140378,-0.0696,-0.1472,1.5210,1.530
137.171707,0.0712,-0.1582,1.7438,1.752
137.203458,-0.1928,-0.1834,1.2403,1.269
137.235219,-0.5919,-0.0519,0.5095,0.783
137.266621,-1.1040,0.2781,0.4904,1.240
137.296861,-2.8841,0.2441,1.0289,3.072
137.328820,-3.2410,0.0647,1.1464,3.438
137.360879,-1.8688,0.2534,0.6612,1.998
137.393127,-1.3733,0.1027,-0.6413,1.519
137.428353,-0.5169,0.3931,-2.4058,2.492
137.458649,-0.1989,0.3943,-1.5791,1.640
137.490563,-0.6308,0.2783,-0.2763,0.743
137.522455,-1.4986,0.2753,0.3348,1.560
137.553389,-1.2604,0.6089,-0.3770,1.450
137.585147,-1.2438,0.9301,-1.1085,1.908
137.618475,-1.8924,0.8670,-0.8095,2.233
137.650432,-1.6398,0.6508,-0.1952,1.775
137.682169,-1.2159,0.3115,0.6153,1.398
137.713686,-0.6652,0.2390,1.0919,1.301
137.745524,-0.5643,-0.0234,0.7509,0.940
137.775909,-0.5206,-0.0253,1.4123,1.505
137.807602,-0.8732,-0.1206,1.9637,2.152
137.839677,-0.8995,-0.1462,2.0448,2.239
137.870650,-0.7405,-0.0146,1.7392,1.890
137.915348,-0.9765,0.0391,1.0448,1.431
137.948488,-1.2042,0.3657,0.0737,1.261
137.976658,-1.6086,0.6748,0.4396,1.799
138.027527,-3.1262,0.7549,0.7255,3.297
138.057188,-2.3984,1.0493,1.6011,3.069
138.088415,-2.3610,0.4219,1.4108,2.783
138.118490,-1.7114,-0.0034,0.8149,1.896
138.148864,-0.6264,-0.2813,0.2430,0.728
138.182842,0.0204,-0.3642,-0.1955,0.414
138.214436,0.1108,-0.4551,-0.4388,0.642
138.246751,0.2711,-0.5361,-0.4715,0.764
138.278277,0.4727,-0.4096,-0.2278,0.666
138.309949,0.1404,-0.3421,-0.1070,0.385
138.340988,-0.0545,-0.2545,-0.5346,0.595
138.372768,-0.0081,-0.1541,-1.0061,1.018
138.404630,-0.2348,0.0369,-0.7139,0.752
138.437298,-0.9019,-0.0521,-0.2492,0.937
138.471188,-1.9359,0.0286,-0.1777,1.944
138.504413,-2.6640,0.3347,-0.6220,2.756
138.536185,-2.6428,0.5189,-0.9045,2.841
138.567466,-2.0156,0.4432,-0.8539,2.233
138.593958,-1.3745,0.3140,-0.7757,1.609
138.629974,-1.3843,0.1835,-0.5114,1.487
138.660767,-0.7523,0.2590,-0.2416,0.831
138.691569,-1.1632,0.4710,-0.1528,1.264
138.722236,-1.8220,0.6555,0.0278,1.937
138.754292,-2.4402,1.7165,0.9368,3.127
138.787658,-3.2965,0.9900,0.7469,3.522
138.817820,-2.4236,0.8908,0.4223,2.616
138.850812,-1.5709,0.4722,0.2046,1.653
138.881673,-0.9797,0.2164,-0.0071,1.003
138.913647,-1.0373,0.0804,-0.3983,1.114
138.944849,-1.0818,-0.0449,-0.7864,1.338
138.977093,-1.0205,-0.2093,-0.9797,1.430
139.009567,-0.7877,-0.2330,-1.0718,1.350
139.037294,-0.5851,-0.0737,-1.3496,1.473
139.087308,-0.3170,0.1251,-1.2348,1.281
139.117025,-0.3528,0.3117,-1.0987,1.195
139.146224,-0.9366,0.2429,-0.9926,1.386
139.173506,-0.9112,0.2155,-0.8385,1.257
139.203603,-0.9079,0.2681,-0.7867,1.231
139.234700,-1.2394,0.4127,-0.8276,1.546
139.265741,-1.3579,0.5033,-1.0361,1.781
139.316832,-1.0068,0.8871,-0.5304,1.443
139.347619,-1.5348,0.8146,0.0365,1.738
139.380859,-1.1194,1.0186,0.4450,1.578
139.408904,-1.1681,1.0254,0.6568,1.687
139.437373,-1.7798,0.9865,1.1279,2.327
139.468979,-2.0449,0.8209,1.0387,2.436
139.499883,-1.6696,0.6623,1.1049,2.109
139.530151,-1.5865,0.4894,0.6163,1.771
139.561762,-1.3911,0.4078,-0.2544,1.472
139.593690,-1.4497,0.2196,-0.8871,1.714
139.625670,-1.1155,-0.1073,-1.2018,1.643
139.656667,-0.6906,-0.1135,-0.7359,1.016
139.688351,-0.8453,-0.0649,-0.6944,1.096
139.720098,-0.8790,-0.2328,-1.0230,1.369
139.752074,0.1612,0.0872,-1.4088,1.421
139.784051,0.5904,0.5336,-1.4561,1.659
139.817647,-0.2487,0.5141,-1.3193,1.438
139.850325,-1.7742,0.5539,-1.1691,2.196
139.882273,-1.7610,0.5419,-0.3023,1.867
139.914181,-1.4497,0.6020,0.8203,1.771
139.945881,-1.0989,0.3186,0.7976,1.395
139.977592,-0.3533,0.3580,0.8249,0.966
140.010805,-0.6281,0.2663,1.3383,1.502
140.040868,-0.1421,0.5372,0.8224,0.993
140.071931,-0.3769,0.5822,1.5016,1.654
140.099821,-0.6538,0.5625,1.3937,1.639
140.151453,-0.3435,0.6171,1.3837,1.554
140.195507,-1.1255,0.3506,1.3125,1.764
140.226086,-0.6401,0.2607,1.0187,1.231
140.257662,-0.5316,0.4058,0.5806,0.886
140.291105,-0.9701,0.3785,0.0527,1.043
140.323830,-1.0447,0.3741,0.1604,1.121
140.355108,-1.0468,0.5483,0.3964,1.246
140.387890,-1.3857,0.5590,0.5503,1.592
140.419684,-1.4996,0.4337,0.9031,1.803
140.449474,-1.1082,0.3484,1.0741,1.582
140.482886,-0.9154,0.2272,0.8652,1.280
140.513320,-0.9330,0.0438,0.2053,0.956
140.546991,-0.2602,0.1121,-0.3359,0.439
140.579643,0.1879,0.1353,-0.4440,0.501
140.612089,0.0444,-0.0908,-0.5082,0.518
140.645002,-0.2699,-0.2288,-0.8444,0.916
140.677948,-0.5616,-0.4316,-0.9660,1.198
140.710825,-0.4803,-0.2056,-0.6751,0.854
140.744723,-2.1416,0.0892,-0.5986,2.225
140.777274,-3.6349,0.2490,0.2686,3.653
140.809883,-3.1174,0.6282,1.5630,3.543
140.842414,-1.9806,0.7083,1.1669,2.405
140.874824,-1.0239,0.5976,0.6800,1.367
140.906258,-0.4324,0.5658,0.2806,0.765
140.938984,-0.3317,0.4346,-0.2270,0.592
140.970150,-0.1742,0.3071,-0.0142,0.353
141.002803,-0.4830,0.4640,0.2173,0.704
141.035675,-0.7966,0.3518,-0.1610,0.886
141.068086,-0.3620,0.7591,0.4531,0.955
141.099781,-0.7444,0.8488,0.4336,1.209
141.131811,-0.7676,0.8190,0.1152,1.128
141.160312,-0.7500,0.7967,0.2291,1.118
141.196816,-0.6882,0.6636,0.4243,1.046
141.226953,-0.6317,0.5185,0.6163,1.024
141.255721,-0.7141,0.4172,0.5328,0.984
141.286300,-0.8786,0.5807,0.4389,1.141
141.316033,-1.2494,0.4808,0.3241,1.377
141.348415,-1.4123,0.4738,0.3756,1.536
141.382085,-1.3212,0.5749,0.2412,1.461
141.413869,-1.3471,0.4398,-0.1339,1.423
141.444539,-1.0984,0.8104,-0.1940,1.379
141.476795,-0.7879,1.0163,-0.4992,1.379
141.508216,-0.1788,1.4838,-1.1148,1.864
141.539625,-0.8949,1.5211,-1.8539,2.560
141.571626,-1.5225,0.9872,-1.8299,2.577
141.603064,-1.0664,0.6851,-0.4515,1.346
141.634505,-1.1238,0.2775,0.1741,1.171
141.665722,-1.0794,0.0692,0.4836,1.185
141.697343,-0.7263,0.2152,0.3786,0.847
141.729590,-0.6225,0.4806,0.2967,0.841
141.762801,-0.9919,1.0078,0.4418,1.481
141.793684,-1.2699,0.8412,1.1826,1.928
141.824264,-1.2323,0.9238,1.1032,1.894
141.857931,-1.0302,0.9426,0.6397,1.536
141.889411,-0.9677,0.8299,0.6805,1.445
141.922054,-0.9550,0.6834,0.6926,1.363
141.954503,-0.9743,0.6030,0.6570,1.321
141.985899,-0.9550,0.6015,0.3478,1.181
142.018137,-1.2057,0.6580,-0.0623,1.375
142.050762,-1.2736,0.6494,-0.3848,1.480
142.083173,-1.3286,0.5770,-0.1081,1.452
142.115119,-0.8253,0.7684,-0.2886,1.164
142.147716,-0.2489,0.7291,-0.8505,1.148
142.179827,0.1690,0.7969,-1.0019,1.291
142.210926,0.3358,0.8251,-1.6597,1.884
142.257147,-0.2536,0.5339,-1.2138,1.350
142.302985,-1.0471,0.4761,-0.3399,1.199
142.351240,-0.8001,0.4491,0.1746,0.934
142.382627,-0.4388,0.5492,0.1806,0.726
142.414239,-0.4295,0.9836,0.1298,1.081
142.447229,-1.1072,1.2753,0.3375,1.722
142.478017,-1.1928,1.5077,0.3532,1.955
142.510574,-1.2245,1.4563,0.6877,2.023
142.541997,-0.9821,1.3774,0.6779,1.822
142.573853,-0.9415,1.1595,0.4277,1.554
142.605336,-0.9616,0.8922,0.4611,1.390
142.636943,-0.7886,0.7107,0.3749,1.126
142.669172,-0.6163,0.7347,0.2132,0.982
142.701412,-0.8448,0.6690,-0.0181,1.078
142.733161,-1.0102,0.6560,-0.1679,1.216
142.764633,-0.7722,1.0520,-0.1957,1.320
142.795941,-1.1411,0.9117,-0.2434,1.481
142.826797,-0.6476,0.9371,-0.0389,1.140
142.857749,-0.1272,1.1775,-0.3208,1.227
142.888571,-0.0838,1.1470,-0.6648,1.328
142.891557,-0.1251,0.9384,-0.1871,0.965
142.934971,-0.1280,0.9152,-0.1410,0.935
142.967906,-0.1602,0.6294,0.5464,0.849
143.000451,-0.2028,0.3853,0.3576,0.563
143.033882,-0.0279,0.2873,0.1198,0.313
143.066201,-0.0508,0.1581,-0.2016,0.261
143.098042,-0.0034,0.1244,-0.4266,0.444
143.128964,0.1348,0.0972,-0.6257,0.647
143.162112,-0.1747,0.2947,-0.3902,0.519
143.194614,-0.7686,0.4992,-0.3956,0.998
143.226861,-1.7104,0.9443,-0.0457,1.954
143.258149,-1.9624,1.5213,-0.1875,2.490
143.286705,-2.3786,1.2832,-0.0286,2.703
143.312894,-2.0417,1.3482,0.7704,2.565
143.363484,-1.6733,1.1573,0.9070,2.228
143.392735,-0.9040,0.9113,0.6050,1.419
143.421950,-0.6447,0.7456,0.4431,1.081
143.450426,-0.4942,0.5991,0.3221,0.841
143.478835,-0.4300,0.5020,0.3427,0.745
143.509277,-0.5311,0.3515,0.4049,0.755
143.541634,-0.7826,0.5187,0.3619,1.006
143.586684,-1.1956,0.4317,0.6118,1.411
143.619822,-0.8976,0.2059,0.5887,1.093
143.651122,-0.3776,-0.0067,0.1389,0.402
143.683242,0.2408,0.1109,-0.2129,0.340
143.714865,1.0314,0.3983,-0.2504,1.134
143.746971,0.8110,0.5637,-0.6941,1.207
143.778580,-0.1067,0.5570,-1.0164,1.164
143.809974,-2.1629,1.2619,0.3023,2.522
143.841635,-4.2266,1.2797,0.8748,4.502
143.872665,-3.7309,0.8302,1.3223,4.044
143.904896,-2.1949,0.2126,0.9886,2.417
143.937086,-0.6948,0.0058,0.3106,0.761
143.970011,-0.0747,-0.0961,-0.1339,0.181
144.003915,0.1409,-0.0336,-0.3173,0.349
144.037011,0.0176,0.1842,-0.1379,0.231
144.069562,-0.1649,0.2206,-0.1474,0.312
144.101921,0.0249,0.3911,-0.7533,0.849
144.134778,-0.1627,0.2770,-1.2152,1.257
144.166440,-0.5981,0.0801,-0.7007,0.925
144.198916,-0.8714,-0.0600,0.2831,0.918
144.231715,-0.6584,0.1244,1.4401,1.588
144.264797,-1.4817,0.3855,1.5332,2.167
144.297209,-1.3224,0.5837,0.6405,1.581
144.329742,-0.9965,0.9718,0.7736,1.592
144.362484,-1.6457,0.9778,1.0878,2.202
144.388411,-1.5091,0.9084,1.1440,2.100
144.427827,-0.8157,1.0379,1.3453,1.885
144.459175,-0.5890,0.8998,0.8200,1.352
144.487950,-0.4451,0.8285,0.4707,1.052
144.518400,-0.4288,0.6621,0.4057,0.887
144.546971,-0.2797,0.5634,0.5114,0.811
144.578473,-0.2079,0.4999,0.5508,0.772
144.610158,-0.3628,0.4172,0.4433,0.709
144.641011,-0.4170,0.3491,0.5337,0.762
144.672685,-0.5714,0.3464,0.4990,0.834
144.706595,-0.5979,0.4009,0.3299,0.792
144.739282,-0.4214,0.4273,0.2178,0.638
144.771079,-0.3328,0.4982,0.3719,0.705
144.802614,-0.4915,0.5167,0.3876,0.812
144.836845,-0.6953,0.5211,0.4477,0.977
144.868818,-0.5079,0.6541,0.5482,0.993
144.900094,-0.4824,0.7715,0.4973,1.037
144.931689,-0.7488,0.6462,0.4900,1.104
144.963554,-0.6017,0.5790,0.5999,1.028
144.995037,-0.2110,0.7021,0.5931,0.943
145.026795,-0.2907,0.6450,0.4634,0.846
145.059759,-0.4512,0.6120,0.5435,0.935
145.092079,-0.4053,0.6872,0.6405,1.023
145.123674,-0.3862,0.9130,0.6525,1.187
145.155762,-0.6811,1.0088,0.6579,1.384
145.187100,-0.9318,0.9096,0.6825,1.470
145.227545,-0.6823,0.7640,0.8188,1.311
145.259825,-0.4465,0.5763,0.8664,1.132
145.292248,-0.3317,0.4747,0.8440,1.024
145.323757,-0.3929,0.3618,0.7653,0.933
145.354670,-0.2159,0.4114,0.7301,0.865
145.357754,-0.0461,0.5432,0.6458,0.845
145.387281,-0.0432,0.5387,0.6223,0.824
145.417053,-0.1236,0.4745,0.4946,0.696
145.443290,-0.2240,0.4918,0.7890,0.956
145.470802,-0.3420,0.4777,0.8628,1.044
145.500528,-0.3745,0.4615,0.8711,1.055
145.529277,-0.2367,0.5432,0.8682,1.051
145.560234,-0.2243,0.5297,0.6940,0.901
145.588731,-0.4223,0.4556,0.5771,0.848
145.617562,-0.5751,0.3536,0.5361,0.862
145.648535,-0.3679,0.3787,0.5515,0.763
145.679892,-0.1771,0.4566,0.5833,0.762
145.711454,-0.1947,0.5018,0.6952,0.879
145.741673,-0.3552,0.5148,0.8518,1.057
145.772151,-0.4991,0.6436,1.0690,1.344
145.803724,-0.8499,0.6687,1.1946,1.611
145.835638,-0.8966,0.6953,1.0128,1.521
145.867073,-0.6200,0.7994,0.7809,1.278
145.898574,-0.6149,0.8055,0.6507,1.204
145.929001,-0.7664,0.7510,0.5801,1.220
145.960350,-0.7561,0.7270,0.7143,1.269
145.991485,-0.7327,0.6787,0.8946,1.341
146.023580,-0.8197,0.6284,0.8764,1.355
146.054622,-0.8443,0.5602,0.6693,1.214
146.085688,-0.6091,0.5758,0.5037,0.978
146.116642,-0.4302,0.4495,0.1760,0.647
146.147410,-0.1793,0.4427,0.1423,0.498
146.178632,-0.0029,0.3874,0.1333,0.410
146.210775,0.1954,0.2981,0.0087,0.357
146.241918,0.7069,0.2304,-0.0880,0.749
146.274047,1.4648,0.2487,0.4582,1.555
146.305522,0.8367,-0.0041,0.6244,1.044
146.337127,-0.4327,-0.0165,0.5412,0.693
146.387675,-0.5685,0.3645,-0.3848,0.777
146.418873,-1.4957,1.4325,-0.8023,2.221
146.451277,-3.4084,1.4607,-0.6196,3.760
146.483279,-2.7578,1.2634,-0.1442,3.037
146.511699,-1.2550,1.2792,0.4765,1.854
146.563375,-1.1773,1.0679,0.6292,1.709
146.591929,-1.6068,0.6770,0.8066,1.921
146.621691,-1.3012,0.5602,1.0890,1.787
146.649861,-1.0263,0.7212,0.9373,1.566
146.679959,-1.4023,0.6443,0.7416,1.712
146.711655,-1.1961,0.5169,0.6187,1.442
146.743739,-0.6357,0.5560,0.3111,0.900
146.774800,-0.2573,0.2658,0.2442,0.443
146.805555,0.0297,0.1332,0.1697,0.218
146.837581,0.2181,0.1495,-0.0748,0.275
146.868939,0.3843,0.1080,0.0756,0.406
146.900571,0.5457,0.2262,0.1206,0.603
146.933590,0.8569,0.7275,0.5603,1.256
146.964662,-1.0808,0.9985,2.1105,2.573
146.995841,-1.9660,1.3151,2.4122,3.378
147.027656,-1.4246,1.8460,1.8051,2.949
147.031530,-1.6305,1.7451,1.3837,2.760
147.077034,-1.6626,1.3838,0.2298,2.175
147.108334,-0.4866,1.1246,-0.8151,1.472
147.138899,0.1516,1.2336,-0.0399,1.243
147.169980,-0.2231,1.1810,0.2500,1.228
147.200712,-0.0319,1.1214,0.0534,1.123
147.230619,0.3943,1.3398,0.2779,1.424
147.262371,0.2496,1.1954,0.5999,1.361
147.294886,0.2086,0.9408,0.8315,1.273
147.327260,0.3593,0.7139,0.8587,1.173
147.358872,0.4686,0.4750,0.7631,1.014
147.390739,0.5829,0.3501,0.3891,0.783
147.421742,0.5564,0.3782,0.0961,0.680
147.452966,0.3891,0.3298,0.2530,0.569
147.483874,0.2198,0.0813,0.4382,0.497
147.515857,0.5015,0.0032,0.9006,1.031
147.547686,0.7251,-0.0517,1.3185,1.506
147.573710,0.6351,-0.0619,1.1382,1.305
147.619367,0.7847,0.1272,0.7788,1.113
147.647261,1.0002,0.5974,0.4543,1.250
147.674838,0.4099,0.6023,0.6307,0.964
147.703343,0.5680,0.5951,0.8533,1.185
147.732417,0.6012,0.6743,1.0966,1.421
147.767774,0.2364,0.4657,0.9761,1.107
147.799763,-0.3574,0.6618,0.4767,0.891
147.830047,-1.1248,0.6716,-0.4474,1.384
147.860734,-1.5599,0.7112,-0.8698,1.922
147.892741,-1.6117,0.8565,-0.8544,2.015
147.923989,-0.9569,0.9228,-0.9587,1.639
147.953470,-0.4442,0.7918,-0.8666,1.255
147.984750,-0.2485,0.6877,-0.6252,0.962
148.015110,-0.3181,0.4666,-0.1337,0.580
148.045954,-0.6591,0.3100,-0.4373,0.850
148.076940,-0.7229,0.2685,-0.4960,0.917
148.115382,-0.6479,0.3741,-0.6565,0.995
148.147771,-0.2909,0.8617,-1.3552,1.632
148.181661,-1.1788,1.0471,-0.8833,1.807
148.216756,-1.1751,1.3408,-0.7579,1.937
148.248658,-1.0286,2.0109,-0.3017,2.279
148.277742,-1.7784,1.9130,-0.1532,2.616
148.308578,-1.3722,1.1278,-0.6856,1.904
148.340108,-0.3982,0.3168,-1.2216,1.323
148.372677,0.3090,0.1297,-1.2497,1.294
148.402668,0.5709,0.0173,-1.0953,1.235
148.435190,0.2782,0.1202,-0.6611,0.727
148.465044,0.1539,0.0967,-0.4373,0.474
148.492538,0.0085,-0.0356,-0.6618,0.663
148.520075,0.5511,0.0471,-0.6719,0.870
148.552806,0.6615,-0.0126,-0.6658,0.939
148.583686,0.2531,-0.0116,-0.7731,0.814
148.614613,-0.2364,0.0193,-1.0687,1.095
148.641946,-0.5250,0.0438,-1.2705,1.375
148.676198,-0.3931,0.2797,-0.9583,1.073
148.705169,-0.7551,0.2546,-0.8679,1.178
148.732312,-0.7664,0.2511,-0.7974,1.134
148.760206,-0.6897,0.2863,-0.6546,0.993
148.788949,-0.6623,0.4720,-0.7183,1.085
148.817815,-0.8956,0.5651,-0.7701,1.309
148.846894,-1.4009,0.8229,-0.6282,1.742
148.876375,-1.0491,1.5418,-1.4121,2.339
148.905393,-1.5580,1.6906,-1.9711,3.028
148.934943,-1.7917,1.3420,-1.6981,2.810
148.965722,-0.9235,0.8488,-1.4796,1.940
148.996527,-0.6124,0.1275,-0.9546,1.141
149.026613,-0.3836,0.0531,-0.2468,0.459
149.056432,-0.5218,0.3328,-0.2942,0.685
149.085926,-0.6340,0.3589,-1.1190,1.335
149.116648,-0.3535,0.7109,-1.1168,1.370
149.147654,0.0395,0.8311,-0.8018,1.156
149.177691,0.3637,1.0391,-0.2109,1.121
149.210839,0.5953,1.2829,0.5769,1.527
149.240994,0.3544,1.2946,0.4215,1.407
149.272630,0.3298,1.2006,0.0695,1.247
149.304280,0.4483,1.0723,0.2300,1.185
149.336922,0.1145,0.8639,0.4159,0.966
149.368114,0.1707,0.7163,0.3192,0.803
149.398770,0.2555,0.7190,0.3321,0.832
149.430855,0.1282,0.5739,0.3011,0.661
149.462737,-0.1172,0.3899,0.5179,0.659
149.494053,0.0877,0.2834,0.8958,0.944
149.526157,0.4255,0.2084,1.0763,1.176
149.556647,0.7348,0.1036,0.8970,1.164
149.588741,0.9880,0.0596,0.5909,1.153
149.616529,1.2620,0.2881,0.5662,1.413
149.647088,1.3300,0.3804,0.7587,1.578
149.649717,0.9780,0.4875,0.9421,1.443
149.698069,0.9349,0.4952,0.9632,1.431
149.722162,0.0584,0.6064,0.8794,1.070
149.752264,-0.0261,0.6455,0.7870,1.018
149.780637,0.0002,0.8038,0.2967,0.857
149.807017,0.1907,0.8101,-0.2810,0.878
149.833278,0.0859,0.8478,0.1592,0.867
149.861220,-0.1104,0.9577,0.5361,1.103
149.888566,-0.6877,0.9138,0.2234,1.165
149.916699,-1.4192,0.5979,-0.5150,1.624
149.946929,-1.1568,0.5160,-1.3992,1.887
149.978452,-0.7901,0.4649,-1.5917,1.837
150.009204,-0.6645,0.4176,-1.1488,1.391
150.039841,-0.4216,0.2797,-0.7044,0.867
150.070754,-0.1600,0.1539,-0.3269,0.395
150.101235,-0.2590,0.1288,-0.4542,0.538
150.132940,-0.5218,0.1163,-0.5670,0.779
150.163593,-0.5912,0.2756,-0.4501,0.793
150.194156,-0.6268,0.5548,-0.8388,1.185
150.225001,-1.0219,0.8441,-1.2126,1.796
150.254969,-1.1910,1.2035,-1.5661,2.306
150.304631,-1.3034,1.2099,-1.7156,2.471
150.336054,-1.0463,0.7381,-0.9737,1.609
150.367442,-0.8015,0.6633,-0.5514,1.177
150.399356,-0.8040,0.5991,-0.7725,1.266
150.431933,-0.6857,0.4630,-1.1882,1.448
150.462995,-0.7153,0.4288,-0.8180,1.168
150.493729,-0.6181,0.6408,-0.4283,0.988
150.524816,-0.5003,0.7603,-0.6115,1.097
150.556562,-0.3718,0.8670,-0.1515,0.956
150.587844,-0.0715,1.2099,0.3619,1.265
150.619712,-0.0332,1.2878,0.2146,1.306
150.650710,-0.0771,1.2531,0.0583,1.257
150.681712,-0.1509,1.1381,0.3658,1.205
150.711938,-0.1725,0.8840,0.5242,1.042
150.742525,-0.0574,0.6665,0.5312,0.854
150.768611,0.1578,0.4160,0.5183,0.683
150.815511,0.3100,0.3342,0.6078,0.760
150.841934,0.2821,0.2301,0.4394,0.571
150.868739,0.4832,0.1910,0.6041,0.797
150.894577,0.7409,0.1388,0.9151,1.186
150.935175,0.9574,-0.0165,0.8994,1.314
150.964925,1.1226,-0.0964,1.1301,1.596
150.996727,1.1194,0.0633,0.9021,1.439
151.027665,0.6936,0.2043,0.7804,1.064
151.057611,0.4409,0.3733,0.8284,1.010
151.087614,0.2562,0.6476,0.5836,0.909
151.118526,0.1532,0.9408,0.4572,1.057
151.147780,0.0735,1.2013,0.7364,1.411
151.178001,-0.1109,1.3594,0.9383,1.655
151.208059,-0.0315,1.3782,1.0011,1.704
151.238930,0.2377,1.3083,0.8692,1.589
151.268538,0.5071,1.3501,0.6490,1.582
151.300204,0.4416,1.2770,0.4433,1.422
151.331374,0.4360,1.1686,0.4076,1.312
151.362922,0.3454,0.9736,0.4079,1.111
151.395707,0.3624,0.8060,0.4541,0.994
151.425713,0.3300,0.7417,0.5366,0.973
151.456782,0.1798,0.5663,0.5163,0.787
151.489315,0.2074,0.4295,0.4597,0.662
151.519183,0.3969,0.3926,0.4487,0.716
151.549841,0.4619,0.2504,0.5974,0.796
151.579805,0.4617,0.0508,0.8528,0.971
151.609738,0.6408,0.2018,0.7849,1.033
151.640524,0.6368,0.3154,0.6363,0.954
151.671512,0.3322,0.3511,0.6591,0.817
151.702412,0.0107,0.4339,0.5591,0.708
151.733839,-0.1275,0.6345,0.4382,0.782
151.764631,-0.1842,0.9191,0.3521,1.001
151.796125,0.1128,1.2870,0.2134,1.309
151.827286,0.2379,1.5075,0.0157,1.526
151.850596,-0.0867,1.5282,0.0707,1.532
151.889626,-0.4700,1.4410,0.1489,1.523
151.918904,-0.4784,1.4703,0.4115,1.600
151.945367,-0.6296,1.3823,0.2317,1.537
151.971807,-0.5478,1.3044,-0.2698,1.440
151.997632,-0.3972,1.2802,-0.4061,1.401
152.027472,-0.3464,1.2453,-0.2414,1.315
152.055615,-0.4004,1.1847,0.0206,1.251
152.093136,-0.6501,1.0174,0.1899,1.222
152.125988,-0.6305,0.8661,0.4885,1.177
152.164923,-0.6176,0.7571,0.6405,1.168
