time,gFx,gFy,gFz,TgF
236.989420,-0.5506,0.5541,1.7680,1.933
237.013651,-0.6531,0.2778,1.5291,1.686
237.038429,-0.6377,0.1933,1.1685,1.345
237.056995,-0.8231,0.1725,0.9176,1.245
237.099790,-0.9154,0.1526,0.6977,1.161
237.136438,-0.7419,0.2269,0.2146,0.805
237.156899,-0.6510,0.3061,0.1452,0.734
237.180435,-0.4468,0.3731,0.2635,0.639
237.204215,-0.1912,0.4940,0.4883,0.720
237.228406,-0.0070,0.6883,0.7958,1.052
237.252172,-0.0004,0.8481,0.9942,1.307
237.276303,0.1360,0.9655,1.0973,1.468
237.300797,0.2870,1.0437,1.1623,1.588
237.324868,0.3109,0.9755,1.2302,1.601
237.349687,0.4490,0.9259,1.1948,1.577
237.375622,0.5411,0.8319,1.0541,1.448
237.409282,0.5492,0.7533,0.9146,1.306
237.447438,0.4018,0.6201,0.7187,1.031
237.471936,0.2117,0.4705,0.4609,0.692
237.496501,0.0026,0.3713,0.3735,0.527
237.521366,-0.1654,0.3848,0.4169,0.591
237.545995,-0.2909,0.4088,0.3989,0.641
237.579704,-0.2834,0.4193,0.3078,0.592
237.604832,-0.5231,0.5529,0.4934,0.907
237.628772,-0.8028,0.5360,0.4177,1.052
237.653821,-0.6135,0.6396,0.3619,0.957
237.678715,-0.3024,0.8458,0.4345,0.998
237.704413,-0.1048,0.8812,0.5300,1.034
237.729247,0.0640,0.9231,0.7453,1.188
237.753920,0.0747,1.0137,1.0551,1.465
237.778323,-0.2736,0.9767,1.1284,1.517
237.801885,-0.7363,0.9028,0.7538,1.388
237.827251,-0.5979,0.9142,0.5344,1.216
237.852433,-0.3320,0.8940,0.4956,1.075
237.876095,-0.2897,0.7549,0.7469,1.101
237.901302,-0.2743,0.6391,0.9938,1.213
237.925281,-0.1483,0.5690,1.0958,1.244
237.949839,-0.0840,0.5443,1.0572,1.192
237.975958,-0.1260,0.5387,0.8841,1.043
238.000465,-0.2770,0.4852,0.7914,0.969
238.023471,-0.3806,0.2521,0.8442,0.960
238.026059,-0.1370,0.2639,1.1929,1.229
238.049443,-0.1425,0.2583,1.2200,1.255
238.073220,-0.4903,0.0782,1.2633,1.357
238.091356,-0.5220,0.0574,1.1191,1.236
238.111605,-0.3090,0.1361,0.8782,0.941
238.140956,-0.1786,0.2038,0.6554,0.709
238.161592,-0.0428,0.2441,0.3903,0.462
238.183894,0.0761,0.3168,0.4333,0.542
238.204574,0.1152,0.3406,0.4970,0.613
238.227111,0.0938,0.3701,0.5479,0.668
238.249083,0.0060,0.4530,0.5840,0.739
238.272003,-0.1085,0.4219,0.4856,0.652
238.296755,-0.0398,0.4498,0.5002,0.674
238.321350,0.0324,0.4283,0.6554,0.784
238.344578,0.2301,0.4931,0.9877,1.128
238.367732,0.2711,0.5414,1.2654,1.403
238.392456,0.2560,0.6189,1.6080,1.742
238.416173,0.2574,0.7471,1.7839,1.951
238.439628,0.2508,0.7818,1.7371,1.921
238.462719,0.1993,0.7430,1.6260,1.799
238.486764,0.0708,0.6648,1.5743,1.710
238.510911,-0.0818,0.5863,1.5249,1.636
238.533565,-0.1223,0.4957,1.3725,1.464
238.558190,-0.0740,0.4412,1.1775,1.260
238.582424,-0.0859,0.3765,0.9877,1.060
238.606594,-0.0899,0.3352,0.8838,0.949
238.629470,-0.1803,0.3084,0.8068,0.882
238.654517,-0.2296,0.2902,0.6768,0.771
238.678803,-0.2704,0.2947,0.6067,0.727
238.703552,-0.3618,0.2773,0.5271,0.697
238.727341,-0.4842,0.3616,0.5381,0.809
238.751491,-0.6628,0.3990,0.4592,0.900
238.775502,-0.6173,0.4689,0.4089,0.876
238.799427,-0.4712,0.4810,0.5328,0.859
238.824106,-0.4766,0.4361,0.7851,1.017
238.848684,-0.5343,0.3794,0.8475,1.071
238.873446,-0.5189,0.3724,0.8442,1.059
238.897581,-0.4041,0.3946,0.7914,0.972
238.922531,-0.2213,0.4219,0.7084,0.854
238.946367,-0.1150,0.4435,0.7218,0.855
238.989546,-0.0801,0.4652,0.7930,0.923
239.014593,-0.1786,0.5129,0.8762,1.031
239.038708,-0.1062,0.5416,0.8983,1.054
239.062871,-0.1067,0.5299,0.8811,1.034
239.086999,-0.2028,0.5133,0.9248,1.077
239.111063,-0.3005,0.4847,1.0101,1.160
239.136237,-0.4791,0.3701,1.0634,1.224
239.154795,-0.6452,0.2272,1.0732,1.273
239.177281,-0.6293,0.1752,1.1068,1.285
239.200014,-0.6107,0.1456,1.0958,1.263
239.222869,-0.6081,0.1239,0.9479,1.133
239.243864,-0.5071,0.1547,0.8999,1.044
239.263742,-0.4749,0.1928,0.8762,1.015
239.284286,-0.4272,0.2220,0.8203,0.951
239.304315,-0.2949,0.2429,0.7289,0.823
239.326854,-0.1178,0.2423,0.6316,0.687
239.351198,0.0733,0.2712,0.6258,0.686
239.374602,0.1311,0.3210,0.6470,0.734
239.398226,0.0913,0.3640,0.8210,0.903
239.422186,0.0698,0.3948,1.1850,1.251
239.446466,0.1059,0.4019,1.5456,1.601
239.476480,0.0288,0.4628,1.6920,1.754
239.503749,-0.1493,0.5827,1.5571,1.669
239.528802,-0.1045,0.6846,1.3947,1.557
239.551909,-0.1583,0.6438,1.3080,1.466
239.574704,-0.2475,0.5721,1.2806,1.424
239.597570,-0.3137,0.5148,1.2375,1.377
239.620585,-0.3410,0.4185,1.1467,1.267
239.644052,-0.2465,0.3315,1.0619,1.139
239.668493,-0.1573,0.2465,0.9023,0.949
239.691573,-0.1590,0.1640,0.7367,0.771
239.715095,-0.3012,0.0789,0.5880,0.665
239.737406,-0.4365,0.0279,0.3810,0.580
239.761031,-0.3850,0.0555,0.2757,0.477
239.783876,-0.3368,0.0636,0.1995,0.397
239.806322,-0.5106,0.1244,0.0893,0.533
239.830697,-0.6618,0.1725,0.0624,0.687
239.854599,-0.4483,0.2800,-0.0320,0.529
239.878127,-0.1218,0.4021,0.0781,0.427
239.902622,-0.0633,0.4959,0.2654,0.566
239.926452,-0.3193,0.4615,0.7135,0.908
239.949076,-0.3731,0.4507,1.3658,1.486
239.972669,-0.0989,0.5278,1.6656,1.750
239.996348,0.0456,0.7691,1.7364,1.900
240.019264,-0.0969,0.7371,1.3744,1.563
240.042244,-0.1588,0.6902,0.9842,1.213
240.064643,-0.2196,0.5768,0.6283,0.881
240.088049,-0.4136,0.3201,0.3593,0.634
240.112604,-0.3992,0.3557,0.6737,0.860
240.135549,-0.5382,0.3557,0.9370,1.138
240.159102,-0.7624,0.2834,0.8191,1.154
240.183148,-0.6774,0.1134,0.5618,0.887
240.202181,-0.6161,0.2035,0.7052,0.958
240.228477,-0.5758,0.2294,0.7885,1.003
240.254090,-0.3901,0.3047,1.0947,1.201
240.276097,-0.0645,0.5218,1.1987,1.309
240.298360,0.2063,0.5346,1.2684,1.392
240.320089,0.4617,0.7053,1.6241,1.830
240.341268,0.2117,0.6860,1.9539,2.082
240.366195,-0.1798,0.7889,2.1117,2.261
240.389876,-0.7703,0.8441,1.9446,2.256
240.415097,-0.9687,0.8197,1.5095,1.972
240.438434,-0.7183,0.6541,1.2994,1.622
240.462150,-0.5462,0.5546,1.2561,1.478
240.486172,-0.6620,0.3899,0.9661,1.234
240.508617,-0.8008,0.2453,0.5962,1.028
240.530630,-0.7859,0.1720,0.3192,0.866
240.554466,-0.6645,0.1216,0.0453,0.677
240.577820,-0.6978,0.1324,0.0483,0.712
240.600911,-0.7390,0.1495,0.0162,0.754
240.625907,-0.5834,0.1808,-0.1019,0.619
240.649717,-0.4784,0.2541,-0.0220,0.542
240.674133,-0.5942,0.2487,0.1895,0.671
240.696887,-0.7515,0.1928,0.3607,0.856
240.720192,-0.9032,0.2052,0.1275,0.935
240.744377,-0.8932,0.1777,0.0165,0.911
240.767223,-0.7505,0.1229,0.0162,0.761
240.789939,-0.6345,0.0713,0.0495,0.640
240.813381,-0.7107,-0.0521,-0.0066,0.713
240.835173,-0.6396,-0.1271,0.0314,0.653
240.858126,-0.5832,-0.2159,0.4213,0.751
240.880306,-0.6552,-0.1425,0.8550,1.087
240.902986,-0.8783,-0.1881,1.2617,1.549
240.926519,-0.5890,0.0831,1.7126,1.813
240.949718,-0.0461,0.3494,2.3201,2.347
240.974569,0.2907,0.6096,2.6155,2.701
240.998487,0.3026,0.7503,2.4443,2.575
241.039404,0.4546,0.5576,2.7675,2.859
241.063627,0.4795,0.3599,2.8840,2.946
241.088346,0.2562,0.2531,2.0619,2.093
241.113247,-0.0871,0.1600,1.3480,1.360
241.136553,-0.1588,0.0887,0.9004,0.919
241.162570,-0.2406,0.0384,0.6207,0.667
241.187410,-0.4221,0.0713,0.4135,0.595
241.210911,-0.5607,0.1083,0.2173,0.611
241.235384,-0.5010,0.1043,0.0979,0.521
241.256642,-0.3990,0.0628,0.3174,0.514
241.291716,-0.4740,0.0107,0.5920,0.758
241.330586,-0.8509,-0.0236,0.6810,1.090
241.352342,-0.7938,-0.0784,0.2874,0.848
241.374500,-0.5954,-0.0094,0.0390,0.597
241.397211,-0.7612,-0.1062,-0.2175,0.799
241.420468,-1.4358,-0.3036,-0.4000,1.521
241.445387,-1.2762,-0.4187,-0.4007,1.402
241.468121,-0.7886,-0.5438,0.0075,0.958
241.492232,-1.0463,-0.7451,0.4257,1.353
241.516415,-1.5372,-0.9684,0.8674,2.013
241.539526,-1.1490,-1.0064,0.8582,1.752
241.578375,-0.8167,-1.0472,0.5622,1.442
241.601486,-1.4632,-1.7772,1.6632,2.840
241.624491,-1.0974,-1.7350,2.4310,3.182
241.648185,-0.5297,-1.4215,2.5207,2.942
241.671589,-0.4368,-1.0052,2.2979,2.546
241.695540,-0.5704,-0.8718,2.5410,2.746
241.718321,-0.2152,-0.6092,2.6483,2.726
241.741713,-0.0911,-0.2818,2.1049,2.126
241.765574,-0.6615,0.0743,1.8386,1.955
241.791447,-0.0728,0.0244,1.0521,1.055
241.815363,-0.3960,0.1009,1.3120,1.374
241.838943,-0.4624,-0.0624,1.3727,1.450
241.863033,-0.5602,-0.1289,1.1543,1.289
241.886163,-0.5565,-0.1538,0.9952,1.151
241.909811,-0.6261,-0.2347,1.2032,1.376
241.934482,-0.6677,-0.4055,1.4716,1.666
241.957840,-0.6720,-0.4898,1.3947,1.624
241.982538,-0.9545,-0.5340,1.0431,1.511
242.006250,-1.0564,-0.5171,0.7304,1.385
242.029699,-1.0608,-0.4632,0.4976,1.260
242.053606,-1.0803,-0.4585,0.3798,1.233
242.077920,-1.0940,-0.4320,0.2892,1.211
242.101264,-1.0039,-0.2960,0.1638,1.059
242.125602,-0.9515,-0.1824,0.3416,1.027
242.149654,-0.7661,0.0268,0.5002,0.915
242.173519,-0.5702,0.1283,0.7045,0.915
242.197326,-0.1756,0.4209,1.2459,1.327
242.221365,-0.0596,0.4989,1.5435,1.623
242.244301,0.2413,0.5260,1.4611,1.572
242.267819,0.3517,0.5211,1.2386,1.389
242.292555,0.2826,0.4877,1.0145,1.161
242.313746,0.2567,0.5306,0.7103,0.923
242.344479,0.3640,0.5348,0.4485,0.787
242.369536,0.3356,0.4034,0.4057,0.663
242.390927,0.0085,0.3137,0.2750,0.417
242.413492,-0.2848,0.3220,0.0944,0.440
242.434132,-0.5171,0.3335,-0.0012,0.615
242.457173,-0.6403,0.3210,0.1347,0.729
242.479883,-0.7561,0.3482,0.2884,0.881
242.504576,-0.6645,0.3422,0.3265,0.816
242.526695,-0.6708,0.2866,0.3525,0.810
242.549900,-0.6403,0.2346,0.4727,0.830
242.573243,-0.4327,0.2367,0.5913,0.770
242.596339,-0.4933,0.1842,0.5694,0.776
242.619925,-0.6128,0.2028,0.4280,0.774
242.643454,-0.5805,0.2693,0.2896,0.702
242.667382,-0.4388,0.3189,0.5550,0.776
242.691426,-0.3356,0.5180,1.0448,1.213
242.714310,0.2382,0.9235,1.8808,2.109
242.738743,0.9403,1.4475,2.1785,2.779
242.763744,1.1162,1.7757,2.1361,2.994
242.785099,0.8331,1.7889,2.2297,2.978
242.805827,0.8280,1.4761,2.0893,2.689
242.829196,0.9997,1.0530,1.8945,2.387
242.852880,0.9163,0.7246,1.7413,2.097
242.875382,0.3522,0.4507,1.3169,1.436
242.899269,-0.0132,0.2914,0.7355,0.791
242.922626,-0.1069,0.1517,0.2396,0.303
242.946376,0.0014,0.0428,0.3427,0.345
242.969085,-0.3254,-0.0229,0.6468,0.724
242.992614,-0.8905,-0.1033,0.9031,1.272
243.017256,-0.5502,-0.0121,0.8559,1.018
243.040877,-0.3869,0.0215,0.7467,0.841
243.065406,-0.6885,-0.0180,0.6239,0.929
243.089371,-1.1421,-0.0568,0.2537,1.171
243.112886,-0.8018,0.1043,-0.1661,0.825
243.135263,-0.3972,0.1679,-0.0010,0.431
243.157339,-0.3771,0.1293,0.2901,0.493
243.182284,-0.6249,-0.0285,0.3332,0.709
243.205125,-0.7158,0.0156,0.2679,0.764
243.228159,-0.2152,0.0838,0.3586,0.427
243.252158,-0.2469,0.2006,0.5070,0.599
243.276432,-0.8634,0.1442,0.6517,1.091
243.301311,-0.7158,0.2211,0.7578,1.066
243.326870,0.2450,0.5231,0.7518,0.948
243.350907,0.3339,0.4859,1.4520,1.567
243.373096,-0.0247,0.3790,2.0636,2.098
243.412889,0.1155,0.4463,1.6038,1.669
243.451854,-0.7479,0.4459,0.7030,1.119
243.472639,-0.9433,0.2861,0.0026,0.986
243.495554,-0.8925,-0.0099,0.6576,1.109
243.519302,-1.0139,-0.0270,1.4972,1.808
243.541805,-1.5320,-0.0302,2.0785,2.582
243.564138,-1.3489,0.1102,2.2996,2.668
243.588129,-1.2052,0.2785,2.1953,2.520
243.610636,-1.1996,0.2958,2.0143,2.363
243.632288,-0.6608,0.4046,1.8340,1.991
243.654491,-0.1695,0.4116,1.6644,1.723
243.677344,-0.0533,0.3124,1.4855,1.519
243.700863,-0.2965,0.1754,1.2894,1.335
243.726481,-0.4463,0.1083,0.9942,1.095
243.750342,-0.4334,0.0743,0.9424,1.040
243.774478,-0.5707,0.0024,0.9820,1.136
243.800124,-0.8299,-0.0581,0.6884,1.080
243.824436,-1.0425,-0.1203,0.3898,1.119
243.847665,-1.0974,-0.1895,0.1284,1.121
243.871466,-1.2948,-0.4089,0.0011,1.358
243.897181,-1.2572,-0.5098,-0.1415,1.364
243.923322,-1.0242,-0.5398,-0.1530,1.168
243.954497,-1.1231,-0.6324,-0.0049,1.289
243.981709,-1.2431,-0.5245,-0.1535,1.358
244.008751,-0.7789,-0.3649,-0.7259,1.126
244.034998,-0.6528,-0.4008,-0.6924,1.033
244.063693,-1.1895,-0.5222,-0.0643,1.301
244.090890,-0.9960,-0.4800,0.5124,1.219
244.117263,-0.7684,-0.4194,1.8671,2.062
244.144497,-1.1548,-0.2760,3.3485,3.553
244.171593,-1.1835,0.0426,3.1990,3.411
244.198284,-1.2254,0.4302,2.0683,2.442
244.224745,-0.4324,0.9892,3.0047,3.193
244.251347,-1.1942,0.4288,1.4623,1.936
244.278473,-0.8544,0.3201,0.7772,1.199
244.305591,-0.6987,0.2648,1.2205,1.431
244.332826,-0.5870,0.1237,1.2857,1.419
244.359615,-0.4817,-0.0385,0.9439,1.060
244.386557,-0.5478,-0.1399,0.6255,0.843
244.412364,-0.5614,-0.1497,0.3334,0.670
244.434591,-0.4610,-0.1182,0.3634,0.599
244.464869,-0.7002,-0.2032,0.5217,0.897
244.492550,-0.8304,-0.2610,0.4382,0.975
244.516398,-0.8509,-0.3332,0.2747,0.954
244.539846,-1.1949,-0.4062,0.1783,1.275
244.563316,-1.2748,-0.3381,0.4360,1.389
244.586720,-0.9992,-0.3185,0.7211,1.273
244.612724,-1.0405,-0.0786,0.9896,1.438
244.638954,-0.7144,0.2539,0.7776,1.086
244.665243,-0.4180,0.3936,0.3341,0.664
244.690346,-0.5369,0.3616,0.1010,0.655
244.716421,-0.6454,0.2685,0.3822,0.797
244.742306,-0.6315,0.2868,0.8151,1.070
244.768560,-0.5169,0.3024,0.8946,1.077
244.795426,-0.4139,0.3769,1.2515,1.371
244.820803,-0.3298,0.5234,1.5398,1.659
244.847160,0.3161,0.7388,1.4880,1.691
244.874470,0.5035,0.8483,1.2945,1.627
244.900679,0.3542,1.0831,1.4780,1.866
244.928459,0.2455,1.0759,2.1274,2.397
244.954713,0.3088,0.8314,2.2163,2.387
244.982489,0.3004,0.6436,1.8086,1.943
245.008494,0.1113,0.5516,1.3432,1.456
245.035676,0.1241,0.5031,0.8315,0.980
245.062426,0.0237,0.4449,0.5344,0.696
245.089735,-0.2328,0.4158,0.4555,0.659
245.118326,-0.3471,0.4125,0.2246,0.584
245.146194,-0.2567,0.4181,0.3307,0.592
245.173693,-0.3342,0.3767,0.9375,1.064
245.201202,-0.4735,0.3731,1.0390,1.201
245.227639,-0.3833,0.3525,0.8757,1.019
245.255170,-0.4434,0.3235,0.9410,1.089
245.281734,-0.4439,0.3652,0.7919,0.979
245.308877,-0.2340,0.4710,0.4294,0.679
245.336416,-0.2106,0.4769,0.3497,0.628
245.374260,-0.3021,0.4479,0.4071,0.676
245.376768,-0.4427,0.4097,0.3272,0.686
245.424544,-0.4260,0.4109,0.3026,0.665
245.452625,-0.1483,0.3914,-0.0176,0.419
245.480772,-0.1038,0.3743,0.0670,0.394
245.508464,-0.1011,0.3176,0.4534,0.563
245.533334,-0.0114,0.2912,0.9720,1.015
245.556989,-0.0452,0.3804,1.2314,1.290
245.582430,-0.1236,0.4600,1.2388,1.327
245.605990,-0.1192,0.4771,1.0331,1.144
245.629460,0.0263,0.4566,1.1941,1.279
245.652422,-0.2103,0.3555,1.5977,1.650
245.677411,-0.3978,0.2922,1.4878,1.567
245.703522,-0.4891,0.2507,1.3541,1.461
245.729460,-0.7200,0.2118,1.4743,1.654
245.755197,-0.9093,0.2844,1.4206,1.711
245.781499,-0.8453,0.3410,1.1389,1.459
245.809322,-0.8979,0.2995,1.2977,1.606
245.835591,-0.8164,0.3056,1.2617,1.534
245.863654,-0.5821,0.3298,1.0241,1.223
245.890433,-0.3503,0.3257,0.8068,0.938
245.917449,-0.1251,0.2839,0.9654,1.014
245.944487,0.1101,0.2651,1.1149,1.151
245.948124,0.2000,0.2961,1.0414,1.101
245.990430,0.2420,0.3471,0.8438,0.944
246.016806,-0.1693,0.4317,0.7006,0.840
246.044977,-0.3482,0.4024,0.7326,0.905
246.071593,-0.3508,0.3103,0.6822,0.828
246.099759,-0.7031,0.1847,0.6365,0.966
246.127913,-0.9995,0.0289,0.4983,1.117
246.155631,-0.9706,-0.1026,0.3666,1.043
246.183381,-1.0212,-0.2635,0.4020,1.129
246.210504,-1.0463,-0.3368,0.5640,1.235
246.238116,-1.0752,-0.3642,0.5603,1.266
246.266332,-1.0358,-0.3043,0.2085,1.100
246.293436,-1.0202,-0.2860,-0.4170,1.139
246.320477,-0.8868,-0.3812,-0.3985,1.044
246.347765,-0.9135,-0.5313,0.0758,1.059
246.374575,-0.8478,-0.6004,0.2661,1.072
246.402179,-0.8118,-0.8012,0.8056,1.396
246.428547,-1.1197,-0.8081,1.5901,2.106
246.454318,-0.8480,-0.6029,1.9871,2.243
246.482759,-0.3433,-0.5589,2.3583,2.448
246.510486,-1.6638,-0.4211,2.8214,3.302
246.537746,-1.0969,-0.1492,4.9275,5.050
246.559255,-0.2443,-0.3083,2.2717,2.306
246.582379,-0.3601,0.1370,1.2701,1.327
246.606685,-1.0104,0.0897,1.0229,1.441
246.630141,-0.6037,0.2262,1.2693,1.424
246.654561,-0.2320,0.0958,1.5908,1.610
246.676010,-0.2408,-0.1704,1.5689,1.596
246.696473,-0.7043,-0.5753,1.3546,1.632
246.722522,-0.9638,-0.6771,0.8019,1.425
246.745665,-0.3945,-0.7409,0.1799,0.858
246.772904,0.2904,0.1502,0.2032,0.385
246.797956,-0.6389,-0.2901,0.1836,0.725
246.822853,-0.8059,-0.1629,0.3441,0.891
246.849597,-0.6720,-0.0229,0.1895,0.699
246.877383,-0.3829,0.0017,0.4425,0.585
246.903909,-0.3230,0.2318,0.5571,0.684
246.930353,-0.4167,0.3084,0.4308,0.674
246.956402,0.0850,0.5316,0.6984,0.882
246.983935,0.4363,0.6250,1.2217,1.440
247.010405,0.3762,0.5018,1.3996,1.534
247.036638,0.2769,0.5590,1.0839,1.251
247.062723,0.4940,0.8661,0.5682,1.148
247.089984,0.2753,0.9113,0.0419,0.953
247.116711,-0.4097,0.7293,-0.0988,0.842
247.142690,-0.6792,0.6783,0.1203,0.967
247.168817,-0.6098,0.6823,0.1379,0.925
247.196596,-0.5763,0.6205,0.1814,0.866
247.223191,-0.6049,0.6133,0.4723,0.982
247.249175,-0.7427,0.5118,0.6307,1.101
247.275365,-0.6017,0.3906,0.5918,0.930
247.303081,-0.4319,0.3511,0.5342,0.771
247.330704,-0.2912,0.2514,0.6935,0.793
247.357073,-0.1111,0.4398,0.8994,1.007
247.384179,0.4367,0.8656,1.0096,1.400
247.411336,0.8927,1.2844,1.3707,2.080
247.437546,0.4839,0.9760,2.1066,2.372
247.464620,0.5391,0.7545,2.0785,2.276
247.491903,0.7861,0.5951,1.7567,2.015
247.520344,0.5184,0.5013,1.4625,1.631
247.548775,-0.0324,0.4456,1.0660,1.156
247.575508,-0.2115,0.3951,0.7196,0.848
247.602518,-0.1984,0.3147,0.6505,0.749
247.623253,-0.3251,0.2211,0.8916,0.974
247.646640,-0.5912,0.1624,0.9410,1.123
247.671206,-0.7442,0.1134,0.8188,1.112
247.694991,-0.6217,0.1676,0.6996,0.951
247.717311,-0.3882,0.2729,0.6356,0.793
247.739963,-0.2382,0.3220,0.4469,0.600
247.762694,-0.1810,0.3855,0.2584,0.498
247.784093,-0.2338,0.3909,0.1413,0.477
247.807777,-0.2227,0.3985,-0.0245,0.457
247.832003,-0.0503,0.4710,-0.0445,0.476
247.858318,-0.0324,0.4205,0.0162,0.422
247.885479,-0.2267,0.3203,0.0348,0.394
247.913102,-0.4329,0.1559,0.2134,0.507
247.939581,-0.5636,0.0552,0.6768,0.882
247.966643,-0.6433,0.0215,0.7639,0.999
247.992759,-0.5413,0.0701,0.5731,0.791
248.018730,-0.3276,0.1588,0.4860,0.607
248.044455,-0.4808,0.1393,0.6942,0.856
248.069733,-0.9291,-0.0815,0.9300,1.317
248.096642,-0.9572,-0.2007,1.2738,1.606
248.123355,-1.1229,-0.2435,1.7851,2.123
248.150557,-1.3310,-0.2559,1.5808,2.082
248.177248,-1.3791,-0.0852,1.2791,1.883
248.203408,-1.3638,0.0070,0.9456,1.660
248.231374,-1.1331,0.0757,0.9085,1.454
248.257408,-0.9382,0.0776,1.4462,1.726
248.284666,-0.8358,0.1444,1.7741,1.966
248.312647,-0.8189,0.1628,1.7939,1.979
248.340423,-0.6147,0.1524,1.5747,1.697
248.366279,-0.3122,0.1586,1.3043,1.350
248.392640,-0.3186,0.1195,1.0194,1.075
248.419519,-0.3950,0.0769,0.7844,0.882
248.446547,-0.4029,0.0809,0.7409,0.847
248.473386,-0.5006,0.0242,0.6673,0.835
248.501052,-0.6990,-0.0251,0.4413,0.827
248.528347,-0.8702,-0.0915,0.1526,0.888
248.554450,-1.0041,-0.2005,-0.0186,1.024
248.581186,-0.9032,-0.2175,-0.1165,0.936
248.607188,-0.7176,-0.3681,0.0001,0.806
248.633662,-0.8446,-0.4167,0.1687,0.957
248.660788,-1.2611,-0.5137,0.1364,1.369
248.684710,-0.9814,-0.3768,-0.1831,1.067
248.726436,-0.6330,-0.4411,-0.4408,0.889
248.764507,-0.3899,-0.7099,-0.6120,1.015
248.788971,-1.2059,-1.2466,-0.3024,1.761
248.812407,-1.8494,-1.3727,0.6730,2.399
248.839117,-2.2620,-1.3605,1.8130,3.202
248.864821,-2.2506,-1.3698,3.3084,4.229
248.891534,-2.1621,-0.6190,3.0164,3.763
248.917179,-1.9699,-0.2689,1.3148,2.384
248.943449,-1.7190,-0.0700,0.6942,1.855
248.970425,-1.2543,0.0193,1.2747,1.788
248.996502,-0.7134,0.0019,1.3092,1.491
249.022439,-0.4812,-0.0251,0.8824,1.005
249.050612,-0.3615,-0.0419,0.6525,0.747
249.077598,-0.3804,-0.1819,0.8149,0.918
249.105193,-0.4363,-0.3556,1.0751,1.214
249.131279,-0.6119,-0.5543,1.0814,1.361
249.156965,-0.7703,-0.5941,0.7885,1.252
249.179259,-0.7009,-0.5745,0.6204,1.098
249.205375,-0.7810,-0.7269,0.5960,1.222
249.231651,-0.9059,-0.6842,0.7020,1.335
249.258192,-0.9816,-0.5279,0.6461,1.288
249.284394,-0.8201,-0.4066,0.6204,1.106
249.310260,-0.6664,-0.2659,0.7013,1.003
249.335648,-0.5621,-0.1785,0.8860,1.064
249.362095,-0.5623,-0.0763,1.2337,1.358
249.388420,-0.4256,0.0633,1.2293,1.302
249.413908,-0.2022,0.1757,0.9268,0.965
249.439633,-0.0447,0.3809,0.6495,0.754
249.466482,-0.3228,0.4842,0.4604,0.742
249.492875,-0.5497,0.5318,0.2288,0.798
249.519438,-0.4349,0.5397,0.0971,0.700
249.545143,-0.2448,0.5321,0.0910,0.593
249.571893,-0.2455,0.4620,0.2244,0.569
249.598422,-0.4090,0.3753,0.4934,0.743
249.624667,-0.3760,0.3242,0.7145,0.870
249.650923,-0.2404,0.3342,0.6656,0.783
249.677838,-0.5853,0.3044,0.6114,0.899
249.705269,-0.7378,0.3042,0.5366,0.962
249.731139,-0.6384,0.1884,0.5308,0.851
249.751447,-0.4579,0.1285,0.7429,0.882
249.773717,-0.4546,0.0931,0.8374,0.957
249.799688,-0.5294,0.0266,0.9124,1.055
249.821613,-0.4845,-0.0817,1.2419,1.336
249.845740,-0.2907,-0.1578,1.7306,1.762
249.868750,-0.3030,-0.1005,1.9253,1.952
249.891282,-0.6066,-0.0236,1.5403,1.656
249.915852,-0.5781,0.1226,1.0470,1.202
249.941493,-0.4642,0.1571,0.8022,0.940
249.966781,-0.4644,0.0967,0.9439,1.056
249.993624,-0.4270,0.0496,1.0350,1.121
250.019313,-0.3310,0.0191,0.8820,0.942
250.045530,-0.1378,0.0091,0.7814,0.794
250.071514,-0.0628,-0.0134,0.8873,0.890
250.099169,-0.0512,-0.0136,0.9554,0.957
250.124792,-0.2042,-0.0038,0.9180,0.940
250.150627,-0.2243,0.0393,0.8281,0.859
250.177226,-0.2433,0.0713,0.7727,0.813
250.203440,-0.2853,0.1039,0.7509,0.810
250.230271,-0.3577,0.1200,0.8315,0.913
250.256282,-0.3978,0.0833,1.0140,1.092
250.282831,-0.4102,0.1195,1.2342,1.306
250.309448,-0.3640,0.2157,1.0873,1.167
250.334710,-0.3279,0.3364,0.9488,1.059
250.360638,-0.2743,0.3533,1.0541,1.145
250.387555,-0.2252,0.3406,1.2358,1.302
250.413098,-0.1632,0.3440,1.3094,1.364
250.438611,-0.1996,0.3249,1.3199,1.374
250.464927,-0.1905,0.2837,1.3959,1.437
250.491205,-0.3328,0.1745,1.4897,1.536
250.516359,-0.3452,0.1346,1.4440,1.491
250.542721,-0.2970,0.1474,1.1655,1.212
250.568499,-0.2751,0.1840,0.8948,0.954
250.600963,-0.2467,0.2071,0.7045,0.775
250.629493,-0.2492,0.1959,0.6356,0.710
250.655322,-0.2687,0.1996,0.6180,0.703
250.681683,-0.2079,0.2185,0.5972,0.669
250.708459,0.0588,0.3733,0.6111,0.719
250.734696,0.3752,0.5749,0.9584,1.179
250.760762,0.3838,0.5824,1.2051,1.392
250.786789,0.2440,0.4835,1.1850,1.303
250.807603,0.0926,0.5101,1.0431,1.165
250.830008,-0.3335,0.4528,0.8755,1.041
250.853986,-0.8011,0.3946,0.5618,1.055
250.876836,-0.7805,0.3743,0.0856,0.870
250.900438,-0.5893,0.3115,0.0807,0.671
250.921257,-0.7456,0.1244,0.5477,0.933
250.945709,-0.8983,-0.0118,1.0465,1.379
